OID_,Name,StructType,Project_Id,ProjectLnk,Status,Appear_Dt,Appear_Src,Disapp_Dt,Disapp_Src,Model_ID,Model_Cred,ModelBatch,Model_File,Model_Dt,Model_Note,Model_LOD,Survey_Dt,Survey_Src,Centr_Lat,Centr_Lon,Centr_X_Ft,Centr_Y_Ft,Gnd_El_Ft,Z_Max_Ft,Z_MIn_Ft,Height_Ft,Tile_ID,Parcel_ID,Struct_ID,StructUse,GoogleLnk,NearMapLnk,Struct_Lnk,Parcel_Lnk,Editor,Edit_Dt,EditAction,QA_Issue,QA_Flag,RecInitUser,RecInitDt,RecModUser,RecModDt
1263,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_90SOURF,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357801470929665,-71.069392387961230,41452.231362435653864,52802.5859375,25.986350436392101,63.024939166673001,3.699926583343770,37.038588730280900,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3558014709297,-71.0693923879612,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3578014709297,-71.0693923879612,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1264,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_MRLW8IF,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357210105688033,-71.066889903940051,42129.694998398372263,52590.5078125,30.195047922855299,111.679697500003002,5.020133916666960,81.484649577147707,BOS_H_4,,,,"https://www.google.com/maps/search//@42.355210105687995,-71.0668899039401,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.357210105688,-71.0668899039401,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1265,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_MFUZA5O,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357358023529613,-71.053232902108221,45820.652403808388044,52663.4492188,10.879931105169200,169.881680833335992,-0.829919999989215,159.001749728166800,BOS_I_4,,,,"https://www.google.com/maps/search//@42.3553580235296,-71.0532329021082,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3573580235296,-71.0532329021082,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1266,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_4ZWZR4H,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.357097168056896,-71.067632053766502,41929.314547230693279,52548.3320312,30.531908438939599,103.707272500003000,5.290146500003170,73.175364061063405,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3550971680569,-71.0676320537665,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3570971680569,-71.0676320537665,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1267,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_6M0B4EK,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356962072668750,-71.070922516816069,41040.207692479125399,52494.6093750,4.915147304534910,54.363539166675800,-2.639955749997170,49.448391862140888,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3549620726688,-71.0709225168161,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3569620726688,-71.0709225168161,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1268,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_CW8E682,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356935633500058,-71.052979503999964,45889.947698676500295,52509.8789062,15.695308249395900,91.174489166674903,0.230117250001058,75.479180917278995,BOS_I_4,,,,"https://www.google.com/maps/search//@42.3549356335001,-71.052979504,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3569356335001,-71.052979504,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1269,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_LAG4130,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356661183612033,-71.052636702258596,45983.125692070942023,52410.3515625,14.099913255847101,99.179722500004601,1.110036750003930,85.079809244157502,BOS_I_4,,,,"https://www.google.com/maps/search//@42.354661183611995,-71.0526367022586,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.356661183612,-71.0526367022586,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1270,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_QEWVZP6,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356478470855343,-71.057989090472333,44536.805526016702061,52336.2265625,20.397773619212600,151.213739166676987,1.409904916668890,130.815965547464373,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3544784708553,-71.0579890904723,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3564784708553,-71.0579890904723,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1271,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_RNV2J4K,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356196293000039,-71.072253636999960,40681.799213722348213,52213.7265625,5.113296331660140,64.337272500008098,-2.760034249993620,59.223976168347960,BOS_H_4,,,,"https://www.google.com/maps/search//@42.354196293,-71.072253637,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.356196293,-71.072253637,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1272,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_8O2KG6R,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356077936585734,-71.052381034247489,46053.344101050519384,52198.1679688,17.048194147332801,65.419947500005904,1.670075000001820,48.371753352673103,BOS_I_4,,,,"https://www.google.com/maps/search//@42.354077936585696,-71.0523810342475,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3560779365857,-71.0523810342475,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1273,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_03J19RF,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.356168569909400,-71.067695111388304,41913.986338750837604,52209.8476562,25.302367528640801,39.009239166669403,3.210098166673560,13.706871638028602,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3541685699094,-71.0676951113883,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3561685699094,-71.0676951113883,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1274,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_PBSQXJQ,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.355782383800744,-71.058315576668207,44449.874792542730574,52082.1015625,19.176318171166901,132.644222500006009,1.650061916676350,113.467904328839111,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3537823838007,-71.0583155766682,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3557823838007,-71.0583155766682,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1275,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_HIL18KO,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.355368107816346,-71.058725213789558,44339.936057293853082,51930.5585938,20.511552955423898,100.754522500006999,2.170074000008750,80.242969544583104,BOS_H_4,,,,"https://www.google.com/maps/search//@42.353368107816294,-71.0587252137896,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3553681078163,-71.0587252137896,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1276,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_XMTF5LX,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.355385786041445,-71.060945225942220,43739.856289061121061,51933.9023438,27.814042302117699,156.463072500001999,4.440082583343610,128.649030197884315,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3533857860414,-71.0609452259422,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3553857860414,-71.0609452259422,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1277,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_23RRXBI,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.354901034177992,-71.062076630095248,43434.956835471464728,51755.6796875,27.541128479920800,106.233514166670005,4.449925083332350,78.692385686749205,BOS_H_4,,,,"https://www.google.com/maps/search//@42.352901034178,-71.0620766300952,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.354901034178,-71.0620766300952,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1278,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_TCIB68Q,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.354667778109878,-71.058440907903119,44418.101388984410733,51675.7421875,20.453097399158398,106.299130833343995,2.139890333332000,85.846033434185600,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3526677781099,-71.0584409079031,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3546677781099,-71.0584409079031,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1279,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_09INPQB,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.354939833929656,-71.069135706186472,41526.875054445474234,51760.1015625,7.120498255435690,27.690364166672200,-1.920140916656240,20.569865911236512,BOS_H_4,,,,"https://www.google.com/maps/search//@42.352939833929696,-71.0691357061865,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3549398339297,-71.0691357061865,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1280,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_O2TP7ZL,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.353898578549668,-71.051548250073466,46282.609934457679628,51405.1523438,11.077458050138700,24.507955833338201,-1.679983916663330,13.430497783199501,BOS_I_4,,,,"https://www.google.com/maps/search//@42.3518985785497,-71.0515482500735,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3538985785497,-71.0515482500735,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1281,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_8KLSL8O,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.353365026489080,-71.052654272370816,45984.676864233166270,51209.1445312,10.048375732911300,109.055030833333007,-2.229851583324490,99.006655100421710,BOS_I_4,,,,"https://www.google.com/maps/search//@42.3513650264891,-71.0526542723708,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3533650264891,-71.0526542723708,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1282,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_PAEICMT,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.353879345583152,-71.074004619680053,40212.778333746784483,51367.0273438,9.365438137590351,44.783505833344002,-1.179984916656390,35.418067695753649,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3518793455832,-71.0740046196801,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3538793455832,-71.0740046196801,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1283,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_E2F0YR5,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.353451882000059,-71.063938387999968,42934.438638140309195,51225.0000000,28.504183424888801,87.499955833336600,4.829845583342830,58.995772408447799,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3514518820001,-71.063938388,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3534518820001,-71.063938388,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1284,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_CU9PLNK,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.352655820411975,-71.053558902945028,45741.509334992188087,50949.4140625,8.545654453008440,87.270297499999302,-1.209840499999700,78.724643046990863,BOS_I_4,,,,"https://www.google.com/maps/search//@42.350655820411994,-71.053558902945,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.352655820412,-71.053558902945,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1285,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_TQIN9XA,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.352817052048046,-71.058787938435515,44327.790822421608027,51000.8164062,12.943733288951501,293.339439166666011,-0.369947166662314,280.395705877714533,BOS_H_4,,,,"https://www.google.com/maps/search//@42.350817052048,-71.0587879384355,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.352817052048,-71.0587879384355,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1286,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_EJE8P16,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.352904500897736,-71.065357598128116,42551.845490329862514,51023.5664062,32.615375395347499,50.918664166674702,5.820001083338870,18.303288771327203,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3509045008977,-71.0653575981281,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3529045008977,-71.0653575981281,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1287,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_RJIOKFH,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.352340972213163,-71.060343229207632,43908.289164927613456,50825.1523438,11.306121074138099,115.419847500000998,-0.550064916664269,104.113726425862893,BOS_H_4,,,,"https://www.google.com/maps/search//@42.350340972213196,-71.0603432292076,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3523409722132,-71.0603432292076,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1288,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_QY1R4CD,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.351772437539388,-71.065868442879662,42415.863649606595573,50610.3203125,11.244803576142100,147.407972500005002,-0.820077500000480,136.163168923862912,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3497724375394,-71.0658684428797,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3517724375394,-71.0658684428797,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1289,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_36LJJSJ,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.352202975261477,-71.066735416213305,42180.719485868576157,50766.0234375,12.840010545741800,101.771580833344998,-0.360104666659026,88.931570287603193,BOS_H_4,,,,"https://www.google.com/maps/search//@42.350202975261496,-71.0667354162133,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3522029752615,-71.0667354162133,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1290,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_CXB2KPP,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.351697315474745,-71.060799962428078,43786.040994475784828,50589.9570312,9.204592229754899,61.942264166675201,-1.119945666665440,52.737671936920300,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3496973154747,-71.0607999624281,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3516973154747,-71.0607999624281,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1291,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_VJSH5US,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.351593014279551,-71.056373962835821,44982.609685463299684,50558.1406250,9.494313565481740,137.237389166679009,-1.570075999989060,127.743075601197262,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3495930142796,-71.0563739628358,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3515930142796,-71.0563739628358,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1292,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_YE3G28D,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.350708779756729,-71.064659302084493,42744.679079549270682,50224.3671875,16.830452172946600,94.881830833343002,1.340023166674650,78.051378660396409,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3487087797567,-71.0646593020845,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3507087797567,-71.0646593020845,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1293,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_YC47H7L,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.350289822044061,-71.057905444910489,44571.102731694736576,50081.0820312,7.055735404478200,86.876597499998795,-1.519879250001400,79.820862095520596,BOS_H_4,,,,"https://www.google.com/maps/search//@42.348289822044094,-71.0579054449105,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3502898220441,-71.0579054449105,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1294,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_HVPFUMY,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.350480786567189,-71.065588496473012,42493.932023009219847,50140.0039062,21.014054817904501,83.038022500011706,2.369876750002730,62.023967682107205,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3484807865672,-71.065588496473,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3504807865672,-71.065588496473,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1295,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_VJNIRMJ,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.358110017692688,-71.061786150016232,43507.462895305579877,52925.4960938,71.211531698247796,178.707122500010996,15.900033416677600,107.495590801763200,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3561100176927,-71.0617861500162,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3581100176927,-71.0617861500162,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1296,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_RAMTHDT,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.358028973714234,-71.061682803333369,43535.547009037858516,52896.1054688,69.138670584926103,190.288464166674999,15.900033416677600,121.149793581748895,BOS_H_4,,,,"https://www.google.com/maps/search//@42.356028973714196,-71.0616828033334,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3580289737142,-71.0616828033334,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1297,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_G13AEEP,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.358100728000068,-71.063688378999984,42993.231598719954491,52919.4531250,87.973110954584698,193.995805833343013,16.259940833333498,106.022694878758315,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3561007280001,-71.063688379,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3581007280001,-71.063688379,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1298,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_G2Q1B7T,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.358381921461131,-71.062614770838778,43282.996911887828901,53023.4335938,82.379875844475606,167.158589166675995,17.790121500002002,84.778713322200389,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3563819214611,-71.0626147708388,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3583819214611,-71.0626147708388,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1299,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_GWOYMRX,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.358408124103207,-71.061658822271468,43541.318565834364563,53034.3085938,72.504253663063196,202.854055833333007,17.790121500002002,130.349802170269811,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3564081241032,-71.0616588222715,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3584081241032,-71.0616588222715,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
1300,,Building,,,Current,4/1/2002 0:00:00,MassGIS LIDAR 2002,,,MGS_7REXYL7,MassGIS,massgis_bldgs_2002,,6/28/2022 0:00:00,Extruded by pbcGIS,1.000000000000000,4/1/2002 0:00:00,MassGIS LIDAR,42.358166925698569,-71.063691028816478,42992.509980461101804,52943.5976562,98.284658474604100,245.931397500011002,16.259940833333498,147.646739025406902,BOS_H_4,,,,"https://www.google.com/maps/search//@42.356166925698595,-71.0636910288165,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3581669256986,-71.0636910288165,21.00z,1d/3D",,,,,,,,PBCOTE,6/28/2022 7:31:50,PBCOTE,6/28/2022 8:47:43
